trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.3673326639982406,go,0.1,0.76,1.76,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,1,0,0.3708001999912085,stop,0.05,0.88,1.9091998000087915,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Right_Arrow.BMP,None,2,730,None,0,12,12,12,2,1,0.3697673330025282,go,0.05,0.73,1.73,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Left_Arrow.BMP,None,1,910,None,0,13,13,13,1,1,0.30299797300540376,go,0.05,0.91,1.9100000000000001,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,14,14,14,1,1,0.43698866000340786,go,0.05,0.955,1.955,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,15,15,15,1,1,0.3531244159967173,go,0.05,1.045,2.045,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Right_Arrow.BMP,None,2,1045,None,0,16,16,16,2,1,0.38701572999707423,go,0.05,1.045,2.045,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Left_Arrow.BMP,None,1,985,None,0,17,17,17,1,1,0.3207558860012796,go,0.05,0.985,1.9849999999999999,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,760,None,0,18,18,18,None,1,,stop,0.1,0.76,1.76,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Left_Arrow.BMP,None,1,775,None,0,19,19,19,1,1,0.320309840986738,go,0.1,0.775,1.775,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Right_Arrow.BMP,None,2,1015,None,0,20,20,20,2,1,0.3538555590057513,go,0.1,1.015,2.0149999999999997,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,21,21,21,1,1,0.27010307999444194,go,0.1,0.76,1.76,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,985,None,0,22,22,22,None,1,,stop,0.15000000000000002,0.985,1.985,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Right_Arrow.BMP,None,2,715,None,0,23,23,23,2,1,0.3712398670031689,go,0.15000000000000002,0.715,1.7149999999999999,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
go,sst_images/Left_Arrow.BMP,None,1,745,3264.0,0,24,24,24,1,1,0.3534503870032495,go,0.15000000000000002,0.745,1.745,022,Practice,R,2,2019_Sep_10_1105,SST,3.0.7,60.078426741144376,
