trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,832,None,0,125,125,125,,1,1,go,0.35,0.832,1.8319999999999999,0.4102572849988064,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,714,None,0,126,126,126,,1,1,go,0.35,0.714,1.714,0.34266448299968033,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,730,None,0,127,127,127,,2,1,go,0.35,0.73,1.73,0.4017091870009608,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,1027,None,0,128,128,128,,1,1,go,0.35,1.027,2.027,0.42565128299975186,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,796,None,0,129,129,129,,1,0,stop,0.3,0.796,2.1135775080002492,0.3324224919997505,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,764,None,0,130,130,130,,1,1,go,0.3,0.764,1.764,0.3222869279998122,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,742,None,0,131,131,131,,1,1,go,0.3,0.742,1.742,0.38736977000007755,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,705,None,0,132,132,132,,2,0,stop,0.25,0.705,1.8836344290008857,0.4213655709991144,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,722,None,0,133,133,133,,2,1,go,0.25,0.722,1.722,0.6575657800003682,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,956,None,0,134,134,134,,1,1,go,0.25,0.956,1.956,0.37644951999936893,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,884,None,0,135,135,135,,1,1,go,0.25,0.884,1.884,0.32359079600064433,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,722,None,0,136,136,136,,1,0,stop,0.2,0.722,1.978580441999904,0.293419558000096,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,816,None,0,137,137,137,,2,1,go,0.2,0.816,1.8159999999999998,0.37750648600012937,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,846,None,0,138,138,138,,2,1,go,0.2,0.846,1.846,0.3762303619987506,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,1091,None,0,139,139,139,,1,1,go,0.2,1.091,2.091,0.4575823560007848,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1235,None,0,140,140,140,,2,1,go,0.2,1.235,2.2350000000000003,0.45218423000005714,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,834,None,0,141,141,141,,1,1,go,0.2,0.834,1.834,0.5421593250011938,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,850,None,0,142,142,142,,2,0,stop,0.15000000000000002,0.85,1.8901133539999138,0.45988664600008633,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,756,None,0,143,143,143,,1,1,go,0.15000000000000002,0.756,1.756,0.49055846800001746,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,846,None,0,144,144,144,,2,1,go,0.15000000000000002,0.846,1.846,0.39168100300048536,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,836,None,0,145,145,145,,1,1,go,0.15000000000000002,0.836,1.8359999999999999,0.4927547520001099,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1172,None,0,146,146,146,,2,1,go,0.15000000000000002,1.172,2.1719999999999997,0.42523392899965984,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,910,None,0,147,147,147,,2,0,stop,0.10000000000000002,0.91,1.9571850839996479,0.40281491600035224,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,802,None,0,148,148,148,,1,1,go,0.10000000000000002,0.802,1.802,0.3426184780000767,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,729,None,0,149,149,149,,2,1,go,0.10000000000000002,0.729,1.729,0.5244034409988672,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,838,None,0,150,150,150,,2,1,go,0.10000000000000002,0.838,1.838,0.7574968079989048,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,737,None,0,151,151,151,,None,1,stop,0.15000000000000002,0.737,1.737,,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,902,None,0,152,152,152,,1,1,go,0.15000000000000002,0.902,1.9020000000000001,0.45870073499827413,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,812,None,0,153,153,153,,2,1,go,0.15000000000000002,0.812,1.812,0.3715099940000073,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1014,None,0,154,154,154,,1,0,stop,0.10000000000000002,1.014,2.076196412999765,0.387803587000235,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,736,None,0,155,155,155,,1,1,go,0.10000000000000002,0.736,1.736,0.3590247120009735,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1391,None,0,156,156,156,,2,1,go,0.10000000000000002,1.391,2.391,0.6546278080004413,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,816,None,0,157,157,157,,1,1,go,0.10000000000000002,0.816,1.8159999999999998,0.4547700840012112,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1047,None,0,158,158,158,,2,1,go,0.10000000000000002,1.047,2.0469999999999997,0.37152276300002995,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1726,None,0,159,159,159,,None,1,stop,0.15000000000000002,1.726,2.726,,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,730,None,0,160,160,160,,1,1,go,0.15000000000000002,0.73,1.73,0.3210108460007177,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,870,None,0,161,161,161,,1,1,go,0.15000000000000002,0.87,1.87,0.36710358900018036,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1053,None,0,162,162,162,,2,1,go,0.15000000000000002,1.053,2.053,0.453831173999788,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,958,None,0,163,163,163,,1,1,go,0.15000000000000002,0.958,1.958,0.5543412730003183,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1014,None,0,164,164,164,,2,1,go,0.15000000000000002,1.014,2.0140000000000002,0.32017819300017436,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,802,None,0,165,165,165,,2,1,go,0.15000000000000002,0.802,1.802,0.35440590800135396,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,784,None,0,166,166,166,,2,1,go,0.15000000000000002,0.784,1.784,0.4711048419994768,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,718,None,0,167,167,167,,1,0,stop,0.10000000000000002,0.718,2.1324656650016256,0.035534334998374106,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,1038,None,0,168,168,168,,1,1,go,0.10000000000000002,1.038,2.0380000000000003,0.5887564010008646,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,705,None,0,169,169,169,,2,1,go,0.10000000000000002,0.705,1.705,0.4037160580010095,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,853,None,0,170,170,170,,2,1,go,0.10000000000000002,0.853,1.853,0.5858946400003333,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,861,None,0,171,171,171,,1,1,go,0.10000000000000002,0.861,1.861,0.38824392700007593,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1280,None,0,172,172,172,,1,0,go,0.10000000000000002,1.28,2.2800000000000002,0.9211509289998503,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1026,None,0,173,173,173,,None,1,stop,0.15000000000000002,1.026,2.026,,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1176,None,0,174,174,174,,2,1,go,0.15000000000000002,1.176,2.176,0.38919608799915295,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,782,None,0,175,175,175,,2,1,go,0.15000000000000002,0.782,1.782,0.4363274499992258,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,881,None,0,176,176,176,,1,1,go,0.15000000000000002,0.881,1.881,0.6533537510003953,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,1235,None,0,177,177,177,,2,1,go,0.15000000000000002,1.235,2.2350000000000003,0.5054934229992796,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Left_Arrow.bmp,None,1,1432,None,0,178,178,178,,1,1,go,0.15000000000000002,1.432,2.432,0.4047318569992058,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
go,sst_images/Right_Arrow.bmp,None,2,750,4023.0,0,179,179,179,,2,1,go,0.15000000000000002,0.75,1.75,0.48757232100069814,002,Scanner,R,1,2019_Sep_05_1057,SST,3.0.7,60.06433346601879,
