trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,702,None,0,124,124,124,,2,0,stop,0.15000000000000002,0.702,1.7452610150019172,0.45673898499808274,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,789,None,0,125,125,125,,2,1,go,0.15000000000000002,0.789,1.7890000000000001,0.5431121679866919,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,851,None,0,126,126,126,,1,1,go,0.15000000000000002,0.851,1.851,0.46262571499391925,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,824,None,0,127,127,127,,1,1,go,0.15000000000000002,0.824,1.8239999999999998,0.5042016849911306,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1225,None,0,128,128,128,,1,1,go,0.15000000000000002,1.225,2.225,0.6244523600034881,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,783,None,0,129,129,129,,None,1,stop,0.2,0.783,1.7830000000000001,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1230,None,0,130,130,130,,2,1,go,0.2,1.23,2.23,0.5430208910111105,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,751,None,0,131,131,131,,1,1,go,0.2,0.751,1.751,0.4643398649932351,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,974,None,0,132,132,132,,1,1,go,0.2,0.974,1.974,0.5026962550036842,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1142,None,0,133,133,133,,1,1,go,0.2,1.142,2.142,0.6364822220057249,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,709,None,0,134,134,134,,2,1,go,0.2,0.709,1.709,0.5021158489980735,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,792,None,0,135,135,135,,None,1,stop,0.25,0.792,1.792,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,704,None,0,136,136,136,,1,1,go,0.25,0.704,1.704,0.3786779009969905,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,756,None,0,137,137,137,,1,1,go,0.25,0.756,1.756,0.5852343290025601,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,805,None,0,138,138,138,,2,1,go,0.25,0.805,1.8050000000000002,0.5427195080119418,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,750,None,0,139,139,139,,2,1,go,0.25,0.75,1.75,0.4613150180084631,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,792,None,0,140,140,140,,1,1,go,0.25,0.792,1.792,0.46570155800145585,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,984,None,0,141,141,141,,2,1,go,0.25,0.984,1.984,0.500308621005388,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1520,None,0,142,142,142,,1,1,go,0.25,1.52,2.52,0.45485296900733374,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,946,None,0,143,143,143,,1,1,go,0.25,0.946,1.946,0.5044467609986896,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,723,None,0,144,144,144,,2,1,go,0.25,0.723,1.7229999999999999,0.4619382439996116,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,746,None,0,145,145,145,,1,1,go,0.25,0.746,1.746,0.5869274380092975,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,757,None,0,146,146,146,,2,0,stop,0.2,0.757,1.8571049279992005,0.4498950720007997,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,705,None,0,147,147,147,,2,1,go,0.2,0.705,1.705,0.5848975769913523,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,762,None,0,148,148,148,,1,1,go,0.2,0.762,1.762,0.5029701499879593,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,922,None,0,149,149,149,,2,1,go,0.2,0.922,1.9220000000000002,0.544017303007422,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,735,None,0,150,150,150,,2,1,go,0.2,0.735,1.7349999999999999,0.5450850880006328,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,786,None,0,151,151,151,,1,1,go,0.2,0.786,1.786,0.46349553699838,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1283,None,0,152,152,152,,1,0,stop,0.15000000000000002,1.283,2.3309631530033657,0.45203684699663427,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,807,None,0,153,153,153,,2,1,go,0.15000000000000002,0.807,1.807,0.4627846799994586,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,739,None,0,154,154,154,,1,1,go,0.15000000000000002,0.739,1.7389999999999999,0.5050130610034103,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,932,None,0,155,155,155,,2,1,go,0.15000000000000002,0.932,1.932,0.5013442359922919,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1131,None,0,156,156,156,,1,1,go,0.15000000000000002,1.131,2.1310000000000002,0.4623771729966393,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,702,None,0,157,157,157,,2,1,go,0.15000000000000002,0.702,1.702,0.4226672549993964,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,795,None,0,158,158,158,,None,1,stop,0.2,0.795,1.7950000000000002,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1131,None,0,159,159,159,,1,1,go,0.2,1.131,2.1310000000000002,0.5038888929993846,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,748,None,0,160,160,160,,1,1,go,0.2,0.748,1.748,0.5039586779894307,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1186,None,0,161,161,161,,2,1,go,0.2,1.186,2.186,0.5048049879987957,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,891,None,0,162,162,162,,1,1,go,0.2,0.891,1.891,0.42504115200426895,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,784,None,0,163,163,163,,2,1,go,0.2,0.784,1.784,0.5016093690064736,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,928,None,0,164,164,164,,2,1,go,0.2,0.928,1.928,0.58983214199543,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,953,None,0,165,165,165,,2,1,go,0.2,0.953,1.9529999999999998,0.5858528899989324,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,763,None,0,166,166,166,,1,1,go,0.2,0.763,1.763,0.5451337389968103,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1146,None,0,167,167,167,,2,1,go,0.2,1.146,2.146,0.5000082799961092,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,808,None,0,168,168,168,,2,1,go,0.2,0.808,1.808,0.5024295319890371,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,885,None,0,169,169,169,,1,0,stop,0.15000000000000002,0.885,1.88028272698808,0.50471727301192,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,935,None,0,170,170,170,,1,1,go,0.15000000000000002,0.935,1.935,0.5039644030039199,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1302,None,0,171,171,171,,2,1,go,0.15000000000000002,1.302,2.302,0.4644009339972399,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,859,None,0,172,172,172,,2,1,go,0.15000000000000002,0.859,1.859,0.5453585189970909,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1110,None,0,173,173,173,,2,1,go,0.15000000000000002,1.11,2.1100000000000003,0.5060857130010845,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,725,None,0,174,174,174,,1,1,go,0.15000000000000002,0.725,1.725,0.5447952060058014,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,831,None,0,175,175,175,,2,1,go,0.15000000000000002,0.831,1.831,0.671758836004301,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,922,None,0,176,176,176,,None,1,stop,0.2,0.922,1.922,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,771,None,0,177,177,177,,1,1,go,0.2,0.771,1.771,0.45892924700456206,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,704,None,0,178,178,178,,2,1,go,0.2,0.704,1.704,0.46045215699996334,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,946,8817.0,0,179,179,179,,1,0,stop,0.15000000000000002,0.946,1.9586195299963,0.4873804700036999,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
