trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,14,14,14,1,1,0.38738316500530345,go,0.05,0.955,1.955,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,15,15,15,1,1,0.3712119330011774,go,0.05,1.045,2.045,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Right_Arrow.BMP,None,2,1045,None,0,16,16,16,2,1,0.336778131997562,go,0.05,1.045,2.045,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Left_Arrow.BMP,None,1,985,None,0,17,17,17,1,1,0.3545657260037842,go,0.05,0.985,1.9849999999999999,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,760,None,0,18,18,18,None,1,,stop,0.1,0.76,1.76,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Left_Arrow.BMP,None,1,775,None,0,19,19,19,1,1,0.3193297510006232,go,0.1,0.775,1.775,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Right_Arrow.BMP,None,2,1015,None,0,20,20,20,2,1,0.36908382199908374,go,0.1,1.015,2.0149999999999997,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,21,21,21,1,1,0.3044120069971541,go,0.1,0.76,1.76,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,985,None,0,22,22,22,2,0,0.3342808050001622,stop,0.05,0.985,2.0507191949998376,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Right_Arrow.BMP,None,2,715,None,0,23,23,23,2,1,0.4703379119964666,go,0.05,0.715,1.7149999999999999,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
go,sst_images/Left_Arrow.BMP,None,1,745,3264.0,0,24,24,24,1,1,0.43686338100087596,go,0.05,0.745,1.745,046,Practice,R,2,2019_Sep_06_1541,SST,3.0.7,59.92367772699173,
