trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Right_Arrow.bmp,None,2,703,None,0,123,123,123,,2,1,go,0.2,0.703,1.7029999999999998,0.5437213810073445,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,837,None,0,124,124,124,,2,1,go,0.2,0.837,1.837,0.5843393480026862,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,703,None,0,125,125,125,,None,1,stop,0.25,0.703,1.7029999999999998,,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,1231,None,0,126,126,126,,1,1,go,0.25,1.231,2.231,0.49094732500088867,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,811,None,0,127,127,127,,1,1,go,0.25,0.811,1.811,0.5865994799969485,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,1155,None,0,128,128,128,,1,1,go,0.25,1.155,2.1550000000000002,0.6291078159993049,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,761,None,0,129,129,129,,1,0,stop,0.2,0.761,1.8314571989888793,0.4795428010111209,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,951,None,0,130,130,130,,2,1,go,0.2,0.951,1.951,0.6707990580034675,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,843,None,0,131,131,131,,1,1,go,0.2,0.843,1.843,0.5430118639924331,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,705,None,0,132,132,132,,1,1,go,0.2,0.705,1.705,0.5845242600044003,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,715,None,0,133,133,133,,None,1,stop,0.25,0.715,1.7149999999999999,,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,721,None,0,134,134,134,,1,1,go,0.25,0.721,1.721,0.547942258999683,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,840,None,0,135,135,135,,2,1,go,0.25,0.84,1.8399999999999999,0.7929895289998967,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,828,None,0,136,136,136,,1,1,go,0.25,0.828,1.8279999999999998,0.7542137090058532,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,865,None,0,137,137,137,,1,1,go,0.25,0.865,1.865,0.645282181998482,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1130,None,0,138,138,138,,None,1,stop,0.3,1.13,2.13,,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,701,None,0,139,139,139,,2,1,go,0.3,0.701,1.701,0.748629087000154,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,746,None,0,140,140,140,,2,1,go,0.3,0.746,1.746,0.7977209910022793,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,749,None,0,141,141,141,,1,1,go,0.3,0.749,1.749,0.6252424400008749,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,783,None,0,142,142,142,,2,1,go,0.3,0.783,1.783,0.7940912530029891,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,2000,None,0,143,143,143,,None,1,stop,0.35,2.0,2.9999999999999996,,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,788,None,0,144,144,144,,1,1,go,0.35,0.788,1.788,0.6732122289977269,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,914,None,0,145,145,145,,1,1,go,0.35,0.914,1.9140000000000001,0.6317795350041706,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,757,None,0,146,146,146,,2,1,go,0.35,0.757,1.7570000000000001,0.6702176060061902,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,1215,None,0,147,147,147,,1,1,go,0.35,1.215,2.215,0.6262924500042573,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,1584,None,0,148,148,148,,2,1,go,0.35,1.584,2.584,0.6714247490017442,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,728,None,0,149,149,149,,1,1,go,0.35,0.728,1.728,0.5466824890027056,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,909,None,0,150,150,150,,2,1,go,0.35,0.909,1.909,0.5855578199989395,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,1130,None,0,151,151,151,,2,1,go,0.35,1.13,2.13,0.6537499760015635,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,822,None,0,152,152,152,,1,1,go,0.35,0.822,1.822,0.671014676001505,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,968,None,0,153,153,153,,None,1,stop,0.39999999999999997,0.968,1.9680000000000002,,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,781,None,0,154,154,154,,2,1,go,0.39999999999999997,0.781,1.7810000000000001,0.5039756320038578,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,155,155,155,,1,1,go,0.39999999999999997,0.707,1.7069999999999999,0.7960935959999915,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,751,None,0,156,156,156,,2,1,go,0.39999999999999997,0.751,1.751,0.5077549669949804,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,783,None,0,157,157,157,,1,0,stop,0.35,0.783,1.874399829997681,0.6086001700023189,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,952,None,0,158,158,158,,None,0,go,0.35,0.952,1.952,,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,704,None,0,159,159,159,,2,1,go,0.35,0.704,1.704,0.6283383949921699,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,758,None,0,160,160,160,,1,1,go,0.35,0.758,1.758,0.545629440995981,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,907,None,0,161,161,161,,1,1,go,0.35,0.907,1.907,0.5060720199981006,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,810,None,0,162,162,162,,2,1,go,0.35,0.81,1.81,0.5863921449927147,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,748,None,0,163,163,163,,1,1,go,0.35,0.748,1.748,0.5645827669941355,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,1348,None,0,164,164,164,,2,1,go,0.35,1.348,2.348,0.5048954999947455,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,740,None,0,165,165,165,,1,0,go,0.35,0.74,1.74,0.46096251299604774,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,732,None,0,166,166,166,,2,1,go,0.35,0.732,1.732,0.7095994250121294,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,819,None,0,167,167,167,,1,1,go,0.35,0.819,1.819,0.7093793910025852,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,845,None,0,168,168,168,,2,1,go,0.35,0.845,1.845,0.631517714005895,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,723,None,0,169,169,169,,2,0,stop,0.3,0.723,1.7244921089954441,0.6485078910045559,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,793,None,0,170,170,170,,2,1,go,0.3,0.793,1.7930000000000001,0.8787440000014612,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,862,None,0,171,171,171,,1,1,go,0.3,0.862,1.862,0.5867235929908929,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,730,None,0,172,172,172,,2,1,go,0.3,0.73,1.73,0.46151909400941804,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,777,None,0,173,173,173,,2,1,go,0.3,0.777,1.7770000000000001,0.45972525799879804,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,770,None,0,174,174,174,,1,0,stop,0.25,0.77,1.8378201819915558,0.5321798180084443,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,1593,None,0,175,175,175,,2,1,go,0.25,1.593,2.593,0.6287492840056075,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,881,None,0,176,176,176,,1,1,go,0.25,0.881,1.881,0.5832491189939901,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,894,None,0,177,177,177,,2,1,go,0.25,0.894,1.8940000000000001,0.5030414840002777,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Left_Arrow.bmp,None,1,876,None,0,178,178,178,,1,1,go,0.25,0.876,1.876,0.6701481909985887,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
go,sst_images/Right_Arrow.bmp,None,2,900,3508.0,0,179,179,179,,2,1,go,0.25,0.9,1.9,0.5018435649981257,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
,,,,,,,,,,,,,,,,,,0042,Scanner,L,2,2019_Aug_21_1254,SST,3.0.7,24.014252054961027,
