trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,Unnamed: 26,Unnamed: 8
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,865.0,None,0.0,26.0,26.0,26.0,,2,0.0,0.5642677609575912,stop,0.2,0.865,1.8507322390424088,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,759.0,None,0.0,27.0,27.0,27.0,,2,1.0,0.7113937130197883,go,0.2,0.759,1.7590000000000001,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,760.0,None,0.0,28.0,28.0,28.0,,1,1.0,0.8287966910284013,go,0.2,0.76,1.76,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,984.0,None,0.0,29.0,29.0,29.0,,2,1.0,0.5879500509472564,go,0.2,0.9840000000000001,1.984,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1242.0,None,0.0,30.0,30.0,30.0,,None,1.0,,stop,0.25,1.242,2.242,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,990.0,None,0.0,31.0,31.0,31.0,,2,1.0,0.5041212150244974,go,0.25,0.99,1.99,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1097.0,None,0.0,32.0,32.0,32.0,,1,1.0,0.5834054719889536,go,0.25,1.097,2.097,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,930.0,None,0.0,33.0,33.0,33.0,,2,1.0,0.4315662289736792,go,0.25,0.93,1.93,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,794.0,None,0.0,34.0,34.0,34.0,,1,1.0,0.5460176369524561,go,0.25,0.794,1.794,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1348.0,None,0.0,35.0,35.0,35.0,,2,0.0,0.4893412889796309,stop,0.2,1.348,2.4086587110203688,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,784.0,None,0.0,36.0,36.0,36.0,,1,1.0,0.6313480850076303,go,0.2,0.784,1.784,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,864.0,None,0.0,37.0,37.0,37.0,,2,1.0,0.7128741450142115,go,0.2,0.8640000000000001,1.864,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,705.0,None,0.0,38.0,38.0,38.0,,2,1.0,0.5816017010365613,go,0.2,0.705,1.705,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,831.0,None,0.0,39.0,39.0,39.0,,None,1.0,,stop,0.25,0.831,1.831,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1023.0,None,0.0,40.0,40.0,40.0,,1,1.0,0.6696095200022683,go,0.25,1.023,2.023,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1105.0,None,0.0,41.0,41.0,41.0,,1,1.0,0.5860921349958517,go,0.25,1.105,2.105,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,1385.0,None,0.0,42.0,42.0,42.0,,2,1.0,0.4984314190223813,go,0.25,1.385,2.385,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,794.0,None,0.0,43.0,43.0,43.0,,1,0.0,0.4823775879922323,stop,0.2,0.794,1.861622412007768,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1158.0,None,0.0,44.0,44.0,44.0,,1,1.0,0.5459498779964633,go,0.2,1.158,2.158,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1246.0,None,0.0,45.0,45.0,45.0,,1,1.0,0.5423847920028493,go,0.2,1.246,2.246,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,1091.0,None,0.0,46.0,46.0,46.0,,2,1.0,0.5846444640192203,go,0.2,1.091,2.0909999999999997,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,707.0,None,0.0,47.0,47.0,47.0,,2,0.0,0.4813003819435835,stop,0.15000000000000002,0.7070000000000001,1.7256996180564164,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,709.0,None,0.0,48.0,48.0,48.0,,2,1.0,0.5042057280079462,go,0.15000000000000002,0.7090000000000001,1.709,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,1081.0,None,0.0,49.0,49.0,49.0,,2,1.0,0.5451013579731807,go,0.15000000000000002,1.081,2.081,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,782.0,None,0.0,50.0,50.0,50.0,,None,1.0,,stop,0.2,0.782,1.7819999999999998,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,769.0,None,0.0,51.0,51.0,51.0,,1,1.0,0.5457470669643953,go,0.2,0.769,1.769,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,895.0,None,0.0,52.0,52.0,52.0,,1,1.0,0.6266386989736931,go,0.2,0.895,1.895,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,710.0,None,0.0,53.0,53.0,53.0,,1,1.0,0.5865052220178768,go,0.2,0.71,1.71,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,761.0,None,0.0,54.0,54.0,54.0,,2,1.0,0.6273753400309943,go,0.2,0.7609999999999999,1.761,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,712.0,None,0.0,55.0,55.0,55.0,,None,1.0,,stop,0.25,0.7120000000000001,1.712,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,840.0,None,0.0,56.0,56.0,56.0,,2,1.0,0.6298770229914226,go,0.25,0.84,1.84,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1593.0,None,0.0,57.0,57.0,57.0,,1,1.0,0.6288680679863319,go,0.25,1.5930000000000002,2.593,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1244.0,None,0.0,58.0,58.0,58.0,,1,1.0,0.6730066660093144,go,0.25,1.244,2.244,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,710.0,None,0.0,59.0,59.0,59.0,,1,1.0,0.5031406210036948,go,0.25,0.71,1.71,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,796.0,None,0.0,60.0,60.0,60.0,,2,1.0,0.5446606220211834,go,0.25,0.7959999999999999,1.796,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,791.0,None,0.0,61.0,61.0,61.0,,1,1.0,0.6297068819985725,go,0.25,0.7909999999999999,1.791,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,711.0,None,0.0,62.0,62.0,62.0,,1,1.0,0.5883640579995699,go,0.25,0.711,1.711,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,704.0,None,0.0,63.0,63.0,63.0,,2,1.0,0.5429822779842652,go,0.25,0.7040000000000001,1.704,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,701.0,None,0.0,64.0,64.0,64.0,,2,1.0,0.5058766309521161,go,0.25,0.701,1.7009999999999998,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,818.0,None,0.0,65.0,65.0,65.0,,1,1.0,0.5844878180068918,go,0.25,0.818,1.818,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,784.0,None,0.0,66.0,66.0,66.0,,2,1.0,0.5424626850290224,go,0.25,0.784,1.784,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1343.0,None,0.0,67.0,67.0,67.0,,1,1.0,0.6288342300103977,go,0.25,1.3430000000000002,2.343,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,729.0,None,0.0,68.0,68.0,68.0,,2,1.0,0.5435900180018507,go,0.25,0.7290000000000001,1.729,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,750.0,None,0.0,69.0,69.0,69.0,,2,1.0,0.5901581940124743,go,0.25,0.75,1.75,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,866.0,None,0.0,70.0,70.0,70.0,,1,1.0,0.5452817990444601,go,0.25,0.866,1.8659999999999999,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,740.0,None,0.0,71.0,71.0,71.0,,2,0.0,0.5040637999773026,stop,0.2,0.74,1.7859362000226977,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,738.0,None,0.0,72.0,72.0,72.0,,2,1.0,0.5864194830064662,go,0.2,0.738,1.7380000000000002,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,774.0,None,0.0,73.0,73.0,73.0,,1,1.0,0.7095743629615754,go,0.2,0.774,1.774,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,783.0,None,0.0,74.0,74.0,74.0,,2,1.0,0.5010541999945417,go,0.2,0.7829999999999999,1.7830000000000001,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,904.0,None,0.0,75.0,75.0,75.0,,1,1.0,0.463785223022569,go,0.2,0.904,1.9040000000000001,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,770.0,None,0.0,76.0,76.0,76.0,,2,1.0,0.4633270130143501,go,0.2,0.77,1.77,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,890.0,None,0.0,77.0,77.0,77.0,,2,1.0,0.5471235510194674,go,0.2,0.89,1.89,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,709.0,None,0.0,78.0,78.0,78.0,,None,1.0,,stop,0.25,0.7090000000000001,1.709,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,843.0,None,0.0,79.0,79.0,79.0,,1,1.0,0.5882369269966148,go,0.25,0.843,1.8430000000000002,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,711.0,None,0.0,80.0,80.0,80.0,,1,1.0,0.5059768200153485,go,0.25,0.711,1.711,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,725.0,None,0.0,81.0,81.0,81.0,,2,1.0,0.5859736300189979,go,0.25,0.725,1.725,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,783.0,None,0.0,82.0,82.0,82.0,,2,1.0,0.5026251699891873,go,0.25,0.7829999999999999,1.7830000000000001,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,900.0,None,0.0,83.0,83.0,83.0,,2,1.0,0.5047844080254436,go,0.25,0.9,1.9,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,780.0,None,0.0,84.0,84.0,84.0,,2,0.0,0.4969878909760155,stop,0.2,0.78,1.8330121090239848,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,711.0,None,0.0,85.0,85.0,85.0,,2,0.0,0.5458953250199556,go,0.2,0.711,1.711,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,742.0,None,0.0,86.0,86.0,86.0,,1,1.0,0.5027282429509796,go,0.2,0.742,1.742,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,984.0,None,0.0,87.0,87.0,87.0,,2,1.0,0.5433423030190171,go,0.2,0.9840000000000001,1.984,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,740.0,None,0.0,88.0,88.0,88.0,,1,1.0,0.5035895530018024,go,0.2,0.74,1.74,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,707.0,None,0.0,89.0,89.0,89.0,,2,1.0,0.5015470930375159,go,0.2,0.7070000000000001,1.707,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,735.0,None,0.0,90.0,90.0,90.0,,1,1.0,0.5005800409708172,go,0.2,0.735,1.735,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,1200.0,None,0.0,91.0,91.0,91.0,,2,1.0,0.5020423230016604,go,0.2,1.2,2.2,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,817.0,None,0.0,92.0,92.0,92.0,,1,1.0,0.5853052939637564,go,0.2,0.8170000000000001,1.817,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1013.0,None,0.0,93.0,93.0,93.0,,1,1.0,0.631019843975082,go,0.2,1.013,2.013,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,2000.0,None,0.0,94.0,94.0,94.0,,1,1.0,0.6296457379939966,go,0.2,2.0,3.0,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,998.0,None,0.0,95.0,95.0,95.0,,2,1.0,0.6715799100347795,go,0.2,0.998,1.9980000000000002,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1013.0,None,0.0,96.0,96.0,96.0,,2,0.0,0.536443256016355,stop,0.15000000000000002,1.013,1.9765567439836451,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1013.0,None,0.0,97.0,97.0,97.0,,1,1.0,0.7126080520101823,go,0.15000000000000002,1.013,2.013,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,810.0,None,0.0,98.0,98.0,98.0,,2,1.0,0.7437993680359796,go,0.15000000000000002,0.81,1.81,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,1313.0,None,0.0,99.0,99.0,99.0,,2,1.0,0.6295809610164724,go,0.15000000000000002,1.3130000000000002,2.313,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,973.0,None,0.0,100.0,100.0,100.0,,1,1.0,0.5018558859592304,go,0.15000000000000002,0.973,1.973,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,906.0,None,0.0,101.0,101.0,101.0,,2,1.0,0.5846691189799458,go,0.15000000000000002,0.9059999999999999,1.906,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,744.0,None,0.0,102.0,102.0,102.0,,2,1.0,0.5455355520243756,go,0.15000000000000002,0.7440000000000001,1.744,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,968.0,None,0.0,103.0,103.0,103.0,,1,1.0,0.6314630979904905,go,0.15000000000000002,0.968,1.9680000000000002,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,754.0,None,0.0,104.0,104.0,104.0,,None,1.0,,stop,0.2,0.754,1.7539999999999998,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,979.0,None,0.0,105.0,105.0,105.0,,1,1.0,0.5461349550168961,go,0.2,0.9790000000000001,1.979,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,1150.0,None,0.0,106.0,106.0,106.0,,2,1.0,0.5817327429540455,go,0.2,1.15,2.15,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,843.0,None,0.0,107.0,107.0,107.0,,None,1.0,,stop,0.25,0.843,1.8430000000000002,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,883.0,None,0.0,108.0,108.0,108.0,,2,1.0,0.5878328730468638,go,0.25,0.883,1.883,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,827.0,None,0.0,109.0,109.0,109.0,,1,1.0,0.5013363600010052,go,0.25,0.8270000000000001,1.827,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,727.0,None,0.0,110.0,110.0,110.0,,2,1.0,0.7041057890164666,go,0.25,0.727,1.727,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,933.0,None,0.0,111.0,111.0,111.0,,1,1.0,0.5863279050099663,go,0.25,0.9329999999999999,1.933,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,709.0,None,0.0,112.0,112.0,112.0,,2,1.0,0.6188780340016821,go,0.25,0.7090000000000001,1.709,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,742.0,None,0.0,113.0,113.0,113.0,,None,1.0,,stop,0.3,0.742,1.742,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,946.0,None,0.0,114.0,114.0,114.0,,1,1.0,0.4984093040111474,go,0.3,0.946,1.946,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,703.0,None,0.0,115.0,115.0,115.0,,2,1.0,0.6097669770242646,go,0.3,0.703,1.7029999999999998,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,790.0,None,0.0,116.0,116.0,116.0,,1,1.0,0.7960748060140759,go,0.3,0.79,1.79,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,771.0,None,0.0,117.0,117.0,117.0,,2,1.0,0.6690936399972998,go,0.3,0.7709999999999999,1.771,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,946.0,None,0.0,118.0,118.0,118.0,,1,1.0,0.5031942349742167,go,0.3,0.946,1.946,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1584.0,None,0.0,119.0,119.0,119.0,,1,0.0,0.5270024400088005,stop,0.25,1.584,2.6569975599911992,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,803.0,None,0.0,120.0,120.0,120.0,,2,1.0,0.5053329440415837,go,0.25,0.8029999999999999,1.8030000000000002,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1013.0,None,0.0,121.0,121.0,121.0,,1,0.0,0.5260258109774439,stop,0.2,1.013,2.036974189022556,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1604.0,None,0.0,122.0,122.0,122.0,,1,1.0,0.8785341549664736,go,0.2,1.604,2.6039999999999996,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,703.0,None,0.0,123.0,123.0,123.0,,2,1.0,0.5456343929981813,go,0.2,0.703,1.7029999999999998,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,837.0,None,0.0,124.0,124.0,124.0,,2,1.0,0.6286006749724038,go,0.2,0.8370000000000001,1.837,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,703.0,None,0.0,125.0,125.0,125.0,,2,0.0,0.4821663500042632,stop,0.15000000000000002,0.703,1.7208336499957366,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1231.0,None,0.0,126.0,126.0,126.0,,1,1.0,0.5863392899627797,go,0.15000000000000002,1.2309999999999999,2.231,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,811.0,None,0.0,127.0,127.0,127.0,,1,1.0,0.7500533880083822,go,0.15000000000000002,0.8109999999999999,1.811,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,1155.0,None,0.0,128.0,128.0,128.0,,1,1.0,0.547287599008996,go,0.15000000000000002,1.155,2.155,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,761.0,None,0.0,129.0,129.0,129.0,,None,1.0,,stop,0.2,0.7609999999999999,1.761,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Right_Arrow.bmp,None,2,951.0,None,0.0,130.0,130.0,130.0,,2,1.0,0.5462450780323707,go,0.2,0.951,1.9509999999999998,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,843.0,None,0.0,131.0,131.0,131.0,,1,1.0,0.5443103310535662,go,0.2,0.843,1.8430000000000002,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
go,sst_images/Left_Arrow.bmp,None,1,705.0,None,0.0,132.0,132.0,132.0,,1,1.0,0.6216666870168411,go,0.2,0.705,1.705,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,715.0,None,0.0,133.0,133.0,133.0,,None,1.0,,stop,0.25,0.715,1.715,24.0,Scanner,R,2.0,2019_Aug_30_0944,SST,3.0.7,23.98440823454526,,
