trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,None,1,,stop,0.15000000000000002,0.88,1.8800000000000001,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,730,None,0,12,12,12,2,1,0.32608405099017546,go,0.15000000000000002,0.73,1.73,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,910,None,0,13,13,13,1,1,0.42152298003202304,go,0.15000000000000002,0.91,1.9100000000000001,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,14,14,14,1,1,0.4261262089712545,go,0.15000000000000002,0.955,1.955,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,15,15,15,1,1,0.4598110200022347,go,0.15000000000000002,1.045,2.045,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,1045,None,0,16,16,16,2,1,0.32794450101209804,go,0.15000000000000002,1.045,2.045,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,985,None,0,17,17,17,1,1,0.39353700797073543,go,0.15000000000000002,0.985,1.9849999999999999,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,760,None,0,18,18,18,1,0,0.42202502401778474,stop,0.10000000000000002,0.76,1.7879749759822154,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,775,None,0,19,19,19,1,1,0.4016538889845833,go,0.10000000000000002,0.775,1.775,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,1015,None,0,20,20,20,2,1,0.35784110304666683,go,0.10000000000000002,1.015,2.0149999999999997,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,21,21,21,1,1,0.4416035379981622,go,0.10000000000000002,0.76,1.76,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,985,None,0,22,22,22,None,1,,stop,0.15000000000000002,0.985,1.985,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,715,None,0,23,23,23,2,1,0.35793824697611853,go,0.15000000000000002,0.715,1.7149999999999999,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,745,3264.0,0,24,24,24,1,1,0.6752375009818934,go,0.15000000000000002,0.745,1.745,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
