Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur.1,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,Unnamed: 47,Unnamed: 46,Unnamed: 44,Unnamed: 45,Unnamed: 7,Unnamed: 43
LgReward,2500.0,0.0,45.0,45.0,45.0,,324.08744223699983,None,2500.0,326.1213151109987,None,None,326.1213151109987,None,1.71,46.0,328.6603537190022,None,None,0.0,328.6603537190022,None,You did not win $5.00!,5.400000000000002,1.0,36.0,0.3399999999999999,56.52173913043478,0.24860878449978305,[],16.666666666666664,36.0,3.0,1,-0.0009102260009967723,0.33908977399900314,,Adjusting RT...,,1,Scanner,1,2019_Sep_06_1102,MID,3.1.5,60.30067423658321,,,,,,
SmallPun,3000.0,0.0,46.0,46.0,46.0,,330.7045414230015,None,3000.0,332.73842389499987,None,None,332.73842389499987,None,1.66,47.0,335.77131776900205,None,1,1.0,335.77131776900205,None,You did not lose $0.20!,5.400000000000002,5.0,37.0,0.3399999999999999,57.44680851063831,0.25033186870347923,[1],16.666666666666664,36.0,3.0,None,,0.2951320579995809,0.2951320579995809,,,1,Scanner,1,2019_Sep_06_1102,MID,3.1.5,60.30067423658321,,,,,,
LgReward,2000.0,0.0,47.0,47.0,47.0,,337.83833899599995,None,2000.0,339.8722152600021,None,None,339.8722152600021,None,1.66,48.0,341.92195426100085,None,None,0.0,341.92195426100085,None,You did not win $5.00!,5.400000000000002,1.0,38.0,0.3399999999999999,56.25,0.25033186870347923,"[1, 0]",16.666666666666664,36.0,3.0,1,0.027962956999544986,0.3679629569995449,,,,1,Scanner,1,2019_Sep_06_1102,MID,3.1.5,60.30067423658321,,,,,,
SmallReward,4000.0,0.0,48.0,48.0,48.0,,343.9720872079997,None,4000.0,345.9945511709993,None,None,345.9945511709993,None,1.66,49.0,350.0552986780021,None,None,0.0,350.0552986780021,None,You did not win $0.20!,5.400000000000002,2.0,39.0,0.3899999999999999,55.10204081632652,0.25033186870347923,[],16.666666666666664,39.0,3.0,None,,0.3679629569995449,,Adjusting RT...,,1,Scanner,1,2019_Sep_06_1102,MID,3.1.5,60.30067423658321,,,,,,
SmallPun,1500.0,0.0,49.0,49.0,49.0,,352.08919151200104,None,1500.0,354.11195888899965,None,None,354.11195888899965,None,1.61,50.0,355.6554326190017,None,1,1.0,355.6554326190017,None,You did not lose $0.20!,5.400000000000002,5.0,40.0,0.3899999999999999,56.00000000000001,0.2516016219998554,[1],16.666666666666664,39.0,3.0,None,,0.28588496100201155,0.28588496100201155,,,1,Scanner,1,2019_Sep_06_1102,MID,3.1.5,60.30067423658321,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Scanner,1,2019_Sep_06_1102,MID,3.1.5,60.30067423658321,,,,,,
Triangle,2000.0,0.0,0.0,0.0,0.0,TimeVersion8.csv,43.675954369002284,None,2000.0,45.708599826000864,None,None,45.708599826000864,None,1.64,1.0,47.74789544500163,None,1,1.0,47.74789544500163,None,You did not win or lose anything!,0.0,3.0,0.0,0.36,100.0,0.2718419510019885,[],0.0,0.0,3.0,None,,0.2718419510019885,0.2718419510019885,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,3500.0,0.0,1.0,1.0,1.0,,49.809316662001955,None,3500.0,51.843116263000404,None,None,51.843116263000404,None,1.64,2.0,55.3939830849995,None,1,1.0,55.3939830849995,None,You won $0.20!,0.2,2.0,1.0,0.36,100.0,0.26782535900019866,[1],0.0,0.0,3.0,None,,0.26380876699840883,0.26380876699840883,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,2000.0,0.0,2.0,2.0,2.0,,57.43197798700203,None,2000.0,59.46138677000272,None,None,59.46138677000272,None,1.64,3.0,61.49480013200082,None,1,1.0,61.49480013200082,None,You did not lose $5.00!,0.2,4.0,2.0,0.36,100.0,0.2768641333338261,"[1, 1]",0.0,0.0,3.0,None,,0.29494168200108106,0.29494168200108106,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,1500.0,0.0,3.0,3.0,3.0,,63.56120453400217,None,1500.0,65.59508820200062,None,None,65.59508820200062,None,1.64,4.0,67.14528337700176,None,None,0.0,67.14528337700176,None,You did not win $0.20!,0.2,2.0,3.0,0.34,75.0,0.2768641333338261,[],66.66666666666666,3.0,3.0,1,-0.010225776997685898,0.3297742230023141,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,4000.0,0.0,4.0,4.0,4.0,,69.1786740030002,None,4000.0,71.21297521300221,None,1,71.21297521300221,None,1.66,5.0,75.26275262800118,None,1,1.0,75.26275262800118,None,You won $5.00!,5.2,1.0,4.0,0.34,80.0,0.2753947242499635,[1],66.66666666666666,3.0,3.0,None,,0.2709864969983755,0.2709864969983755,,0.3077754580008332,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,1500.0,0.0,5.0,5.0,5.0,,77.29601378799998,None,1500.0,79.32959074700193,None,None,79.32959074700193,None,1.66,6.0,80.8640405670012,None,1,1.0,80.8640405670012,None,You did not lose $5.00!,5.2,4.0,5.0,0.34,83.33333333333334,0.28245624599949226,"[1, 1]",66.66666666666666,3.0,3.0,None,,0.3107023329976073,0.3107023329976073,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,3500.0,0.0,6.0,6.0,6.0,,82.91379739700278,None,3500.0,84.94794719499987,None,1,84.94794719499987,None,1.66,7.0,88.48117309500229,None,1,1.0,88.48117309500229,None,You did not win or lose anything!,5.2,3.0,5.0,0.34,85.71428571428571,0.2834754693327947,"[1, 1]",66.66666666666666,3.0,3.0,None,,0.288571585999307,0.288571585999307,,3.2866642080007296,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,1500.0,0.0,7.0,7.0,7.0,,90.53359334700144,None,1500.0,92.56530947000284,None,None,92.56530947000284,None,1.66,8.0,94.09837033800068,None,None,0.0,94.09837033800068,None,You lost $5.00!,0.20000000000000015,4.0,6.0,0.31999999999999995,75.0,0.2834754693327947,[],66.66666666666666,6.0,3.0,1,0.023096728000382427,0.3430967280003824,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,1500.0,0.0,8.0,8.0,8.0,,96.16567427500195,None,1500.0,98.20004536200213,None,None,98.20004536200213,None,1.6800000000000002,9.0,99.74896830900252,None,None,0.0,99.74896830900252,None,You did not win $0.20!,0.20000000000000015,2.0,7.0,0.31999999999999995,66.66666666666666,0.2834754693327947,[0],66.66666666666666,6.0,3.0,1,-0.0011609419998421802,0.31883905800015777,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,2500.0,0.0,9.0,9.0,9.0,,101.78526529600276,None,2500.0,103.81718377500148,None,None,103.81718377500148,None,1.6800000000000002,10.0,106.35046481500105,None,1,1.0,106.35046481500105,None,You did not lose $0.20!,0.20000000000000015,5.0,8.0,0.31999999999999995,70.0,0.2804306951423184,"[0, 1]",66.66666666666666,6.0,3.0,None,,0.2621620499994606,0.2621620499994606,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,1500.0,0.0,10.0,10.0,10.0,,108.38455323900051,None,1500.0,110.4176721440017,None,None,110.4176721440017,None,1.6800000000000002,11.0,111.96749370700128,None,None,0.0,111.96749370700128,None,You lost $0.20!,1.6653345369377348e-16,5.0,9.0,0.34,63.63636363636363,0.2804306951423184,[],49.99999999999999,9.0,3.0,1,0.017474862001108704,0.3574748620011087,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,3500.0,0.0,11.0,11.0,11.0,,114.03416488800212,None,3500.0,116.05201644300179,None,None,116.05201644300179,None,1.66,12.0,119.6021596110004,None,1,1.0,119.6021596110004,None,You won $5.00!,5.0,1.0,10.0,0.34,66.66666666666666,0.27906023474952235,[1],49.99999999999999,9.0,3.0,None,,0.26946701199995005,0.26946701199995005,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,1500.0,0.0,12.0,12.0,12.0,,121.63566162500138,None,1500.0,123.66993153400108,None,None,123.66993153400108,None,1.66,13.0,125.20241419300146,None,None,0.0,125.20241419300146,None,You lost $5.00!,0.0,4.0,11.0,0.34,61.53846153846154,0.27906023474952235,"[1, 0]",49.99999999999999,9.0,3.0,1,0.007580919998872558,0.3475809199988725,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,2000.0,0.0,13.0,13.0,13.0,,127.23645226200097,None,2000.0,129.26977980499942,None,None,129.26977980499942,None,1.66,14.0,131.30319149700156,None,1,1.0,131.30319149700156,None,You did not lose $0.20!,0.0,5.0,12.0,0.36,64.28571428571429,0.2773446783325603,[],49.99999999999999,12.0,3.0,None,,0.2636202269968635,0.2636202269968635,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,1500.0,0.0,14.0,14.0,14.0,,133.36977727700287,None,1500.0,135.40423905300122,None,None,135.40423905300122,None,1.64,15.0,136.95394778899936,None,None,0.0,136.95394778899936,None,You did not win $5.00!,0.0,1.0,13.0,0.36,60.0,0.2773446783325603,[0],49.99999999999999,12.0,3.0,1,0.08789929400154506,0.44789929400154505,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,1500.0,0.0,15.0,15.0,15.0,,139.0036479740011,None,1500.0,141.0373271690005,None,None,141.0373271690005,None,1.64,16.0,142.5871837199993,None,1,1.0,142.5871837199993,None,You won $5.00!,5.0,1.0,14.0,0.36,62.5,0.27516591589919703,"[0, 1]",49.99999999999999,12.0,3.0,None,,0.2555570539989276,0.2555570539989276,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,2000.0,0.0,16.0,16.0,16.0,,144.63692799099954,None,2000.0,146.67161372100236,None,None,146.67161372100236,None,1.64,17.0,148.72087580000152,None,None,0.0,148.72087580000152,None,You did not win $0.20!,5.0,2.0,15.0,0.38,58.82352941176471,0.27516591589919703,[],49.99999999999999,15.0,3.0,1,0.01523994400122319,0.3952399440012232,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,2500.0,0.0,17.0,17.0,17.0,,150.7718079680017,None,2500.0,152.80512770900168,None,None,152.80512770900168,None,1.62,18.0,155.3553127790001,None,1,1.0,155.3553127790001,None,You won $5.00!,10.0,1.0,16.0,0.38,61.111111111111114,0.2750057830899922,[1],49.99999999999999,15.0,3.0,None,,0.2734044549979444,0.2734044549979444,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,2000.0,0.0,18.0,18.0,18.0,,157.404901711001,None,2000.0,159.43846603100246,None,None,159.43846603100246,None,1.62,19.0,161.4880945210025,None,1,1.0,161.4880945210025,None,You won $5.00!,15.0,1.0,17.0,0.38,63.157894736842096,0.2728008205825366,"[1, 1]",49.99999999999999,15.0,3.0,None,,0.2485462330005248,0.2485462330005248,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,1500.0,0.0,19.0,19.0,19.0,,163.52204005900057,None,1500.0,165.55559851699942,None,None,165.55559851699942,None,1.62,20.0,167.0889463780004,None,None,0.0,167.0889463780004,None,You lost $0.20!,14.8,5.0,18.0,0.4,60.0,0.2728008205825366,[],49.99999999999999,18.0,3.0,None,,0.2485462330005248,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,3000.0,0.0,20.0,20.0,20.0,,169.13936848600133,None,3000.0,171.1729172100022,None,1,171.1729172100022,None,1.6,21.0,174.22310093800118,None,1,1.0,174.22310093800118,None,You won $0.20!,15.0,2.0,19.0,0.4,61.904761904761905,0.2712482362299992,[1],49.99999999999999,18.0,3.0,None,,0.25261722399955033,0.25261722399955033,,0.2718295519989624,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,4000.0,0.0,21.0,21.0,21.0,,176.25648659500075,None,4000.0,178.29036959900262,None,None,178.29036959900262,None,1.6,22.0,182.32320272600188,None,1,1.0,182.32320272600188,None,You did not win or lose anything!,15.0,3.0,19.0,0.4,63.63636363636363,0.27176928607072376,[1],49.99999999999999,18.0,3.0,None,,0.27854293400014285,0.27854293400014285,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,2500.0,0.0,22.0,22.0,22.0,,184.35600911499927,None,2500.0,186.3907544230024,None,None,186.3907544230024,None,1.6,23.0,188.924139439001,None,1,1.0,188.924139439001,None,You did not lose $5.00!,15.0,4.0,20.0,0.4,65.21739130434783,0.27755838693265106,"[1, 1]",49.99999999999999,18.0,3.0,None,,0.3586057989996334,0.3586057989996334,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,2000.0,0.0,23.0,23.0,23.0,,190.9576502780001,None,2000.0,192.99135941600247,None,None,192.99135941600247,None,1.6,24.0,195.02447406899955,None,1,1.0,195.02447406899955,None,You did not lose $5.00!,15.0,4.0,21.0,0.37,66.66666666666666,0.28254044012419394,[],83.33333333333333,21.0,3.0,None,,0.3572712379973382,0.3572712379973382,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,1500.0,0.0,24.0,24.0,24.0,,197.05844135900043,None,1500.0,199.09180155000286,None,None,199.09180155000286,None,1.63,25.0,200.6241940399996,None,1,1.0,200.6241940399996,None,You did not win or lose anything!,15.0,3.0,21.0,0.37,68.0,0.2821292834110757,[],83.33333333333333,21.0,3.0,None,,0.2755507760011824,0.2755507760011824,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,3000.0,0.0,25.0,25.0,25.0,,202.6585142959993,None,3000.0,204.6922518540014,None,None,204.6922518540014,None,1.63,26.0,207.7253104080009,None,1,1.0,207.7253104080009,None,You did not lose $5.00!,15.0,4.0,22.0,0.37,69.23076923076923,0.2804763501102975,[1],83.33333333333333,21.0,3.0,None,,0.2523764839970681,0.2523764839970681,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,4000.0,0.0,26.0,26.0,26.0,,209.7586825660001,None,4000.0,211.78029170700032,None,None,211.78029170700032,None,1.63,27.0,215.8244829440009,None,1,1.0,215.8244829440009,None,You did not lose $0.20!,15.0,5.0,23.0,0.37,70.37037037037038,0.28198548110460825,"[1, 1]",83.33333333333333,21.0,3.0,None,,0.3091498390022025,0.3091498390022025,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,2000.0,0.0,27.0,27.0,27.0,,217.85930195900073,None,2000.0,219.89315057900242,None,None,219.89315057900242,None,1.63,28.0,221.92557166100232,None,None,0.0,221.92557166100232,None,You did not win or lose anything!,15.0,3.0,23.0,0.37,67.85714285714286,0.28198548110460825,"[1, 1]",83.33333333333333,21.0,3.0,None,,0.3091498390022025,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,1500.0,0.0,28.0,28.0,28.0,,223.95927162000226,None,1500.0,225.99343927399968,None,None,225.99343927399968,None,1.63,29.0,227.5264251500012,None,None,0.0,227.5264251500012,None,You lost $0.20!,14.8,5.0,24.0,0.34,65.51724137931035,0.28198548110460825,[],83.33333333333333,24.0,3.0,None,,0.3091498390022025,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,2000.0,0.0,29.0,29.0,29.0,,229.5598276160017,None,2000.0,231.5833779790009,None,None,231.5833779790009,None,1.66,30.0,233.62686277600002,None,1,1.0,233.62686277600002,None,You did not lose $0.20!,14.8,5.0,25.0,0.34,66.66666666666666,0.2823310898493219,[1],83.33333333333333,24.0,3.0,None,,0.2888976559988805,0.2888976559988805,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,1500.0,0.0,30.0,30.0,30.0,,235.67693436800255,None,1500.0,237.7006397610021,None,None,237.7006397610021,None,1.66,31.0,239.26030545200047,None,1,1.0,239.26030545200047,None,You won $5.00!,19.8,1.0,26.0,0.34,67.74193548387096,0.28238471699937473,"[1, 1]",83.33333333333333,24.0,3.0,None,,0.2834572600004321,0.2834572600004321,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,2500.0,0.0,31.0,31.0,31.0,,241.30249103000097,None,2500.0,243.34360781500072,None,None,243.34360781500072,None,1.66,32.0,245.88546155900258,None,None,0.0,245.88546155900258,None,You did not win $0.20!,19.8,2.0,27.0,0.31999999999999995,65.625,0.28238471699937473,[],66.66666666666666,27.0,3.0,1,0.12559404599960544,0.4455940459996054,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,1500.0,0.0,32.0,32.0,32.0,,247.9276634279995,None,1500.0,249.9524015900024,None,None,249.9524015900024,None,1.6800000000000002,33.0,251.49457395300126,None,1,1.0,251.49457395300126,None,You did not win or lose anything!,19.8,3.0,27.0,0.31999999999999995,66.66666666666666,0.2794145844993843,[],66.66666666666666,27.0,3.0,None,,0.217041801999585,0.217041801999585,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,1500.0,0.0,33.0,33.0,33.0,,253.53634839100053,None,1500.0,255.56953156900272,None,None,255.56953156900272,None,1.6800000000000002,34.0,257.11950205900206,None,1,1.0,257.11950205900206,None,You won $0.20!,20.0,2.0,28.0,0.31999999999999995,67.64705882352942,0.2797126828690639,[1],66.66666666666666,27.0,3.0,None,,0.2862708470020152,0.2862708470020152,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,2000.0,0.0,34.0,34.0,34.0,,259.17094356600137,None,2000.0,261.2035516010001,None,None,261.2035516010001,None,1.6800000000000002,35.0,263.25366932500043,None,1,1.0,263.25366932500043,None,You won $5.00!,25.0,1.0,29.0,0.31999999999999995,68.57142857142857,0.2789719675827958,"[1, 1]",66.66666666666666,27.0,3.0,None,,0.26193551599862985,0.26193551599862985,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,1500.0,0.0,35.0,35.0,35.0,,265.29519691899986,None,1500.0,267.3214498480011,None,None,267.3214498480011,None,1.6800000000000002,36.0,268.8619814490012,None,None,0.0,268.8619814490012,None,You did not win or lose anything!,25.0,3.0,29.0,0.31999999999999995,66.66666666666666,0.2789719675827958,"[1, 1]",66.66666666666666,27.0,3.0,1,0.0288809810008388,0.34888098100083875,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,4000.0,0.0,36.0,36.0,36.0,,270.89594915000265,None,4000.0,272.92165092300274,None,None,272.92165092300274,None,1.6800000000000002,37.0,276.957159632002,None,None,0.0,276.957159632002,None,You lost $5.00!,20.0,4.0,30.0,0.29999999999999993,64.86486486486487,0.2789719675827958,[],66.66666666666666,30.0,3.0,None,,0.34888098100083875,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,1500.0,0.0,37.0,37.0,37.0,,278.99650116200064,None,1500.0,281.0231102930011,None,None,281.0231102930011,None,1.7000000000000002,38.0,282.5638218060012,None,None,0.0,282.5638218060012,None,You did not win or lose anything!,20.0,3.0,30.0,0.29999999999999993,63.157894736842096,0.2789719675827958,[],66.66666666666666,30.0,3.0,None,,0.34888098100083875,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,3000.0,0.0,38.0,38.0,38.0,,284.59661971000236,None,3000.0,286.62342056200214,None,None,286.62342056200214,None,1.7000000000000002,39.0,289.6627402740014,None,None,0.0,289.6627402740014,None,You did not win or lose anything!,20.0,3.0,30.0,0.29999999999999993,61.53846153846154,0.2789719675827958,[],66.66666666666666,30.0,3.0,1,0.07131316299637548,0.3713131629963754,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,1500.0,0.0,39.0,39.0,39.0,,291.6965539900011,None,1500.0,293.7253402640017,None,None,293.7253402640017,None,1.7000000000000002,40.0,295.25884309500185,None,None,0.0,295.25884309500185,None,You lost $0.20!,19.8,5.0,31.0,0.29999999999999993,60.0,0.2789719675827958,[0],66.66666666666666,30.0,3.0,1,0.05207069500465877,0.3520706950046587,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,3000.0,0.0,40.0,40.0,40.0,,297.30840186000205,None,3000.0,299.3425379500004,None,None,299.3425379500004,None,1.7000000000000002,41.0,302.3925825020014,None,None,0.0,302.3925825020014,None,You did not win $5.00!,19.8,1.0,32.0,0.29999999999999993,58.536585365853654,0.2789719675827958,"[0, 0]",66.66666666666666,30.0,3.0,1,0.02766936099942541,0.3276693609994253,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,3500.0,0.0,41.0,41.0,41.0,,304.4479067280008,None,3500.0,306.47696026000267,None,None,306.47696026000267,None,1.7000000000000002,42.0,310.0108904990011,None,1,1.0,310.0108904990011,None,You did not lose $5.00!,19.8,4.0,33.0,0.31999999999999995,59.523809523809526,0.2747238633195229,[],49.99999999999999,33.0,3.0,None,,0.17276936100097373,0.17276936100097373,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,2500.0,0.0,42.0,42.0,42.0,,312.04814451700435,None,2500.0,314.0774334190028,None,None,314.0774334190028,None,1.6800000000000002,43.0,316.6119734010026,None,None,0.0,316.6119734010026,None,You did not win or lose anything!,19.8,3.0,33.0,0.31999999999999995,58.139534883720934,0.2747238633195229,[],49.99999999999999,33.0,3.0,1,0.07279585200012663,0.39279585200012657,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,1500.0,0.0,43.0,43.0,43.0,,318.66152797200266,None,1500.0,320.69493440899896,None,None,320.69493440899896,None,1.6800000000000002,44.0,322.24434672799913,None,1,1.0,322.24434672799913,None,You won $0.20!,20.0,2.0,34.0,0.31999999999999995,59.09090909090909,0.2648992090380489,[1],49.99999999999999,33.0,3.0,1,0.05512178799835965,0.01928285200119717,0.01928285200119717,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgPun,1500.0,0.0,44.0,44.0,44.0,,324.28253143900287,None,1500.0,326.31225509800066,None,None,326.31225509800066,None,1.6800000000000002,45.0,327.845977175999,None,None,0.0,327.845977175999,None,You lost $5.00!,15.0,4.0,35.0,0.31999999999999995,57.77777777777778,0.2648992090380489,"[1, 0]",49.99999999999999,33.0,3.0,1,0.030222852001315918,0.3502228520013159,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,4000.0,0.0,45.0,45.0,45.0,,329.89574132000047,None,4000.0,331.93052837600044,None,None,331.93052837600044,None,1.6800000000000002,46.0,335.9801286699985,None,None,0.0,335.9801286699985,None,You did not win $0.20!,15.0,2.0,36.0,0.35999999999999993,56.52173913043478,0.2648992090380489,[],33.33333333333333,36.0,3.0,1,0.04752781100251013,0.4075278110025101,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,3500.0,0.0,46.0,46.0,46.0,,338.01403571800256,None,3500.0,340.04735665500266,None,None,340.04735665500266,None,1.64,47.0,343.58137105399874,None,1,1.0,343.58137105399874,None,You did not lose $0.20!,15.0,5.0,37.0,0.35999999999999993,57.44680851063831,0.2666583573700336,[1],33.33333333333333,36.0,3.0,None,,0.3123962140016374,0.3123962140016374,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallPun,3000.0,0.0,47.0,47.0,47.0,,345.63394243300354,None,3000.0,347.6656238949981,None,None,347.6656238949981,None,1.64,48.0,350.69831710300423,None,1,1.0,350.69831710300423,None,You did not lose $0.20!,15.0,5.0,38.0,0.35999999999999993,58.33333333333334,0.2676500902495848,"[1, 1]",33.33333333333333,36.0,3.0,None,,0.2944268779974664,0.2944268779974664,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
LgReward,1500.0,0.0,48.0,48.0,48.0,,352.74879834200334,None,1500.0,354.78284035100296,None,None,354.78284035100296,None,1.64,49.0,356.3324744380043,None,None,0.0,356.3324744380043,None,You did not win $5.00!,15.0,1.0,39.0,0.38,57.14285714285714,0.2676500902495848,[],49.99999999999999,39.0,3.0,1,0.013234660000307484,0.3932346600003073,,Adjusting RT...,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
SmallReward,2000.0,0.0,49.0,49.0,49.0,,358.38355206499915,None,2000.0,360.41752527900456,None,None,360.41752527900456,None,1.62,50.0,362.4672807269999,None,1,1.0,362.4672807269999,None,You won $0.20!,15.2,2.0,40.0,0.38,57.99999999999999,0.2689539140685219,[1],49.99999999999999,39.0,3.0,None,,0.3054609809987596,0.3054609809987596,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,,,,,,
Triangle,2000.0,0.0,0.0,0.0,0.0,TimeVersion8.csv,25.91877117600052,None,2000.0,27.9530387520008,None,None,27.9530387520008,None,1.61,1.0,29.991411643000898,None,None,0.0,29.991411643000898,None,You did not win or lose anything!,0.0,3.0,0.0,0.39,0.0,,[],0.0,0.0,3.0,None,,,,,,2,Scanner,1,2019_Sep_05_1113,MID,3.1.5,60.12717679516723,,,,,,
SmallReward,3500.0,0.0,1.0,1.0,1.0,,32.069320337001045,None,3500.0,34.091620133000106,None,None,34.091620133000106,None,1.61,2.0,37.64428498300003,None,1,1.0,37.64428498300003,None,You won $0.20!,0.2,2.0,1.0,0.39,50.0,0.31519896400095604,[1],0.0,0.0,3.0,None,,0.31519896400095604,0.31519896400095604,,,2,Scanner,1,2019_Sep_05_1113,MID,3.1.5,60.12717679516723,,,,,,
