Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallReward,3000,0,20,20,20,,149.8739638160332,None,3000,151.90815062599722,None,None,151.90815062599722,None,1.62,21,154.95805536903208,None,1,1,0.27690909802913666,154.95805536903208,None,You won $0.20!,10.2,2,19,0.3799999999999999,57.14285714285714,0.28312624983664136,[1],66.66666666666666,18,3,None,0.27690909802913666,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,4000,0,21,21,21,,156.99162208900088,None,4000,159.02507805003552,None,None,159.02507805003552,None,1.62,22,163.05908965301933,None,1,1,0.3006920560146682,163.05908965301933,None,You did not win or lose anything!,10.2,3,19,0.3799999999999999,59.09090909090909,0.2844774656964896,[1],66.66666666666666,18,3,None,0.3006920560146682,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgPun,2500,0,22,22,22,,165.0958790970035,None,2500,167.12686917599058,None,None,167.12686917599058,None,1.62,23,169.66031030600425,None,1,1,0.3416437160340138,169.66031030600425,None,You did not lose $5.00!,10.2,4,20,0.3799999999999999,60.86956521739131,0.288560769292027,"[1, 1]",66.66666666666666,18,3,None,0.3416437160340138,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgPun,2000,0,23,23,23,,171.7129759750096,None,2000,173.74433179100743,None,None,173.74433179100743,None,1.62,24,175.7774748899974,None,None,0,,175.7774748899974,None,You lost $5.00!,5.199999999999999,4,21,0.3599999999999999,58.333333333333336,0.288560769292027,[],66.66666666666666,21,3,None,0.3416437160340138,Adjusting RT...,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,1500,0,24,24,24,,177.81335750198923,None,1500,179.84562115801964,None,None,179.84562115801964,None,1.6400000000000001,25,181.37814522901317,None,None,0,,181.37814522901317,None,You did not win or lose anything!,5.199999999999999,3,21,0.3599999999999999,56.00000000000001,0.288560769292027,[],66.66666666666666,21,3,1,0.3852371819806284,,0.02523718198062852,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgPun,3000,0,25,25,25,,183.43032687803498,None,3000,185.46258769900305,None,None,185.46258769900305,None,1.6400000000000001,26,188.49629045301117,None,None,0,,188.49629045301117,None,You lost $5.00!,0.1999999999999993,4,22,0.3599999999999999,53.84615384615385,0.288560769292027,[0],66.66666666666666,21,3,1,0.3726424029585904,,0.012642402958590537,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,4000,0,26,26,26,,190.5468794000335,None,4000,192.580243289005,None,None,192.580243289005,None,1.6400000000000001,27,196.61385135602904,None,1,1,0.29010365798603743,196.61385135602904,None,You did not lose $0.20!,0.1999999999999993,5,23,0.3599999999999999,55.55555555555556,0.28866362853829436,"[0, 1]",66.66666666666666,21,3,None,0.29010365798603743,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,2000,0,27,27,27,,198.6644872840261,None,2000,200.69838998600608,None,None,200.69838998600608,None,1.6400000000000001,28,202.7311955629848,None,None,0,,202.7311955629848,None,You did not win or lose anything!,0.1999999999999993,3,23,0.3599999999999999,53.57142857142857,0.28866362853829436,"[0, 1]",66.66666666666666,21,3,1,0.35339555000187817,,-0.006604449998121709,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,1500,0,28,28,28,,204.78142529301113,None,1500,206.81553910800721,None,None,206.81553910800721,None,1.6400000000000001,29,208.34848085499834,None,1,1,0.27033442101674154,208.34848085499834,None,You did not lose $0.20!,0.1999999999999993,5,24,0.33999999999999986,55.172413793103445,0.28751805306819733,[],66.66666666666666,24,3,None,0.27033442101674154,Adjusting RT...,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,2000,0,29,29,29,,210.39902483002516,None,2000,212.43297874199925,None,None,212.43297874199925,None,1.6600000000000001,30,214.4663340190309,None,None,0,,214.4663340190309,None,You lost $0.20!,-7.216449660063518e-16,5,25,0.33999999999999986,53.333333333333336,0.28751805306819733,[0],66.66666666666666,24,3,1,0.35791083102580146,,0.0179108310258016,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,1500,0,30,30,30,,216.51569816999836,None,1500,218.55012143601198,None,None,218.55012143601198,None,1.6600000000000001,31,220.09915922698565,None,None,0,,220.09915922698565,None,You did not win $5.00!,-7.216449660063518e-16,1,26,0.33999999999999986,51.61290322580645,0.28751805306819733,"[0, 0]",66.66666666666666,24,3,1,0.32909694200847284,,-0.010903057991527021,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallReward,2500,0,31,31,31,,222.1665932009928,None,2500,224.20052548102103,None,None,224.20052548102103,None,1.6600000000000001,32,226.7503680230002,None,None,0,,226.7503680230002,None,You did not win $0.20!,-7.216449660063518e-16,2,27,0.37999999999999984,50.0,0.28751805306819733,[],33.33333333333333,27,3,None,0.32909694200847284,Adjusting RT...,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,1500,0,32,32,32,,228.78297084500082,None,1500,230.81772274698596,None,None,230.81772274698596,None,1.62,33,232.35086304100696,None,1,1,0.2710723740165122,232.35086304100696,None,You did not win or lose anything!,-7.216449660063518e-16,3,27,0.37999999999999984,51.515151515151516,0.28655066018280406,[],33.33333333333333,27,3,None,0.2710723740165122,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallReward,1500,0,33,33,33,,234.41700050700456,None,1500,236.45128291100264,None,None,236.45128291100264,None,1.62,34,238.0008959620027,None,1,1,0.23196609097067267,238.0008959620027,None,You won $0.20!,0.1999999999999993,2,28,0.37999999999999984,52.94117647058824,0.2835181841154635,[1],33.33333333333333,27,3,None,0.23196609097067267,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,2000,0,34,34,34,,240.0669669350027,None,2000,242.1012435660232,None,None,242.1012435660232,None,1.62,35,244.1369192120037,None,1,1,0.2850799259613268,244.1369192120037,None,You won $5.00!,5.199999999999999,1,29,0.37999999999999984,54.285714285714285,0.2836003810547194,"[1, 1]",33.33333333333333,27,3,None,0.2850799259613268,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,1500,0,35,35,35,,246.16769444203237,None,1500,248.2020555640338,None,None,248.2020555640338,None,1.62,36,249.73437571403338,None,None,0,,249.73437571403338,None,You did not win or lose anything!,5.199999999999999,3,29,0.37999999999999984,52.77777777777778,0.2836003810547194,"[1, 1]",33.33333333333333,27,3,1,0.6682074950030072,,0.28820749500300735,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgPun,4000,0,36,36,36,,251.78490326198516,None,4000,253.81900557200424,None,None,253.81900557200424,None,1.62,37,257.8517678930075,None,1,1,0.29016650398261845,257.8517678930075,None,You did not lose $5.00!,5.199999999999999,4,30,0.39999999999999986,54.054054054054056,0.28392868720111436,[],50.0,30,3,None,0.29016650398261845,Adjusting RT...,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,1500,0,37,37,37,,259.90196608001133,None,1500,261.9364136380027,None,None,261.9364136380027,None,1.6,38,263.46861177001847,None,None,0,,263.46861177001847,None,You did not win or lose anything!,5.199999999999999,3,30,0.39999999999999986,52.63157894736842,0.28392868720111436,[],50.0,30,3,1,0.40442800298333154,,0.00442800298333168,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,3000,0,38,38,38,,265.50238568498753,None,3000,267.5365803070017,None,None,267.5365803070017,None,1.6,39,270.5691462070099,None,1,1,0.30267353501403704,270.5691462070099,None,You did not win or lose anything!,5.199999999999999,3,30,0.39999999999999986,53.84615384615385,0.28482129900172976,[],50.0,30,3,None,0.30267353501403704,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,1500,0,39,39,39,,272.60263887100155,None,1500,274.6371247129864,None,None,274.6371247129864,None,1.6,40,276.1704301260179,None,None,0,,276.1704301260179,None,You lost $0.20!,4.999999999999999,5,31,0.39999999999999986,52.5,0.28482129900172976,[0],50.0,30,3,1,0.5096276390017009,,0.10962763900170103,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,3000,0,40,40,40,,278.2203326729941,None,3000,280.2539086450124,None,None,280.2539086450124,None,1.6,41,283.3038214269909,None,1,1,0.32210457301698625,283.3038214269909,None,You won $5.00!,10.0,1,32,0.39999999999999986,53.65853658536586,0.2865159932751505,"[0, 1]",50.0,30,3,None,0.32210457301698625,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgPun,3500,0,41,41,41,,285.3369579910068,None,3500,287.3712359489873,None,None,287.3712359489873,None,1.6,42,290.90350529301213,None,None,0,,290.90350529301213,None,You lost $5.00!,5.0,4,33,0.37999999999999984,52.38095238095239,0.2865159932751505,[],66.66666666666666,33,3,1,0.3811921799741684,Adjusting RT...,0.001192179974168539,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
Triangle,2500,0,42,42,42,,292.93788366101217,None,2500,294.9717282700003,None,None,294.9717282700003,None,1.62,43,297.5044375099824,None,None,0,,297.5044375099824,None,You did not win or lose anything!,5.0,3,33,0.37999999999999984,51.162790697674424,0.2865159932751505,[],66.66666666666666,33,3,1,0.48929746297188087,,0.10929746297188103,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallReward,1500,0,43,43,43,,299.5714957030141,None,1500,301.6049796169973,None,None,301.6049796169973,None,1.62,44,303.15526995802065,None,1,1,0.26364964502863586,303.15526995802065,None,You won $0.20!,5.2,2,34,0.37999999999999984,52.27272727272727,0.2855218042209542,[1],66.66666666666666,33,3,None,0.26364964502863586,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgPun,1500,0,44,44,44,,305.1879357100115,None,1500,307.2210722180316,None,None,307.2210722180316,None,1.62,45,308.75409845699323,None,1,1,0.2807112690061331,308.75409845699323,None,You did not lose $5.00!,5.2,4,35,0.37999999999999984,53.333333333333336,0.28532136525366997,"[1, 1]",66.66666666666666,33,3,None,0.2807112690061331,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallReward,4000,0,45,45,45,,310.8053455930203,None,4000,312.8296968599898,None,None,312.8296968599898,None,1.62,46,316.88951381400693,None,None,0,,316.88951381400693,None,You did not win $0.20!,5.2,2,36,0.39999999999999986,52.17391304347826,0.28532136525366997,[],49.99999999999999,36,3,1,0.4188286029733716,Adjusting RT...,0.018828602973371744,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,3500,0,46,46,46,,318.9225892490358,None,3500,320.94698797899764,None,None,320.94698797899764,None,1.6,47,324.48949505301425,None,1,1,0.28532365697901696,324.48949505301425,None,You did not lose $0.20!,5.2,5,37,0.39999999999999986,53.191489361702125,0.28532145692268385,[1],49.99999999999999,36,3,None,0.28532365697901696,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,3000,0,47,47,47,,326.52371833700454,None,3000,328.54754965699976,None,None,328.54754965699976,None,1.6,48,331.5902402289794,None,None,0,,331.5902402289794,None,You lost $0.20!,5.0,5,38,0.39999999999999986,52.083333333333336,0.28532145692268385,"[1, 0]",49.99999999999999,36,3,1,0.47077778596431,,0.07077778596431017,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,1500,0,48,48,48,,333.6328067330178,None,1500,335.66507773002377,None,None,335.66507773002377,None,1.6,49,337.2162060380215,None,1,1,0.30661114695249125,337.2162060380215,None,You won $5.00!,10.0,1,39,0.37999999999999984,53.06122448979592,0.28614029115459955,[],66.66666666666666,39,3,None,0.30661114695249125,Adjusting RT...,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallReward,2000,0,49,49,49,,339.2742029519868,None,2000,341.29975418001413,None,None,341.29975418001413,None,1.62,50,343.350353205984,None,1,1,0.22548095899401233,343.350353205984,None,You won $0.20!,10.2,2,40,0.37999999999999984,54.0,0.2838936492227259,[1],66.66666666666666,39,3,None,0.22548095899401233,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
