Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
LgReward,2000,0,13,13,13,,123.00025309500052,None,2000,125.03377965400432,None,None,125.03377965400432,None,1.69,14,127.08387397700426,None,None,0,,127.08387397700426,None,You did not win $5.00!,0.20000000000000018,1,10,0.31,50.0,0.2564401742856717,[0],49.99999999999999,9,3,1,0.30589153800479835,,-0.004108461995201651,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,3000,0,14,14,14,,129.13450950600236,None,3000,131.16822284999944,None,None,131.16822284999944,None,1.69,15,134.2182201090036,None,1,1,0.25890835099562537,134.2182201090036,None,You won $5.00!,5.2,1,11,0.31,53.333333333333336,0.2567486963744159,"[0, 1]",49.99999999999999,9,3,None,0.25890835099562537,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallPun,1500,0,15,15,15,,136.25267906500085,None,1500,138.28599960599968,None,None,138.28599960599968,None,1.69,16,139.818855962003,None,None,0,,139.818855962003,None,You lost $0.20!,5.0,5,12,0.33,50.0,0.2567486963744159,[],49.99999999999999,12,3,None,0.25890835099562537,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallReward,1500,0,16,16,16,,141.8864016919979,None,1500,143.92001062299823,None,None,143.92001062299823,None,1.67,17,145.4528327099979,None,1,1,0.2732582070020726,145.4528327099979,None,You won $0.20!,5.2,2,13,0.33,52.94117647058824,0.2585830864441555,[1],49.99999999999999,12,3,None,0.2732582070020726,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,1500,0,17,17,17,,147.50309320900124,None,1500,149.53706787500414,None,None,149.53706787500414,None,1.67,18,151.08730199599813,None,1,1,0.2987012750018039,151.08730199599813,None,You won $5.00!,10.2,1,14,0.33,55.55555555555556,0.26259490529992036,"[1, 1]",49.99999999999999,12,3,None,0.2987012750018039,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallPun,2000,0,18,18,18,,153.1201959989994,None,2000,155.15358696000476,None,None,155.15358696000476,None,1.67,19,157.18624380099936,None,1,1,0.22088686899951426,157.18624380099936,None,You did not lose $0.20!,10.2,5,15,0.31,57.89473684210527,0.25880326563624706,[],66.66666666666666,15,3,None,0.22088686899951426,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallReward,1500,0,19,19,19,,159.2373138230032,None,1500,161.27096862599865,None,None,161.27096862599865,None,1.69,20,162.82077516199934,None,None,0,,162.82077516199934,None,You did not win $0.20!,10.2,2,16,0.31,55.00000000000001,0.25880326563624706,[0],66.66666666666666,15,3,1,0.4702929569999105,,0.16029295699991053,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,1500,0,20,20,20,,164.85480049400212,None,1500,166.88803033200384,None,None,166.88803033200384,None,1.69,21,168.4214028839997,None,1,1,0.21761447400058387,168.4214028839997,None,You did not lose $5.00!,10.2,4,17,0.31,57.14285714285714,0.25537086633327516,"[0, 1]",66.66666666666666,15,3,None,0.21761447400058387,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,3500,0,21,21,21,,170.4884317410033,None,3500,172.52237991100264,None,None,172.52237991100264,None,1.69,22,176.07243075899896,None,1,1,0.24169716699543642,176.07243075899896,None,You won $5.00!,15.2,1,18,0.28,59.09090909090909,0.25431904330728755,[],83.33333333333333,18,3,None,0.24169716699543642,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,3500,0,22,22,22,,178.10557893400255,None,3500,180.13958596600423,None,None,180.13958596600423,None,1.72,23,183.67277748000197,None,None,0,,183.67277748000197,None,You lost $5.00!,10.2,4,19,0.28,56.52173913043478,0.25431904330728755,[0],83.33333333333333,18,3,None,0.24169716699543642,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,1500,0,23,23,23,,185.72255956200388,None,1500,187.756679447004,None,None,187.756679447004,None,1.72,24,189.3062631560024,None,None,0,,189.3062631560024,None,You did not win $5.00!,10.2,1,20,0.28,54.166666666666664,0.25431904330728755,"[0, 0]",83.33333333333333,18,3,1,0.3001287029995001,,0.020128702999500092,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
Triangle,2000,0,24,24,24,,191.3399329390013,None,2000,193.37352147699858,None,None,193.37352147699858,None,1.72,25,195.40662874500413,None,None,0,,195.40662874500413,None,You did not win or lose anything!,10.2,3,20,0.28,52.0,0.25431904330728755,"[0, 0]",83.33333333333333,18,3,None,0.3001287029995001,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
Triangle,2500,0,25,25,25,,197.45649412200146,None,2500,199.49082776000432,None,None,199.49082776000432,None,1.72,26,202.0237537110006,None,None,0,,202.0237537110006,None,You did not win or lose anything!,10.2,3,20,0.28,50.0,0.25431904330728755,"[0, 0]",83.33333333333333,18,3,None,0.3001287029995001,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallPun,2500,0,26,26,26,,204.05694294400018,None,2500,206.0912486380039,None,None,206.0912486380039,None,1.72,27,208.62386177000008,None,1,1,0.24026625000260537,208.62386177000008,None,You did not lose $0.20!,10.2,5,21,0.30000000000000004,51.85185185185185,0.2533152723569531,[],49.99999999999999,21,3,None,0.24026625000260537,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallReward,1500,0,27,27,27,,210.6744448360041,None,1500,212.7080595590014,None,None,212.7080595590014,None,1.7,28,214.25743820999924,None,1,1,0.26169066600414226,214.25743820999924,None,You won $0.20!,10.399999999999999,2,22,0.30000000000000004,53.57142857142857,0.2538736319334324,[1],49.99999999999999,21,3,None,0.26169066600414226,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,3000,0,28,28,28,,216.29167107200192,None,3000,218.32513767199998,None,None,218.32513767199998,None,1.7,29,221.35883330100478,None,None,0,,221.35883330100478,None,You lost $5.00!,5.399999999999999,4,23,0.30000000000000004,51.724137931034484,0.2538736319334324,"[1, 0]",49.99999999999999,21,3,None,0.26169066600414226,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,2000,0,29,29,29,,223.40832044400304,None,2000,225.44255412399798,None,None,225.44255412399798,None,1.7,30,227.49231250100274,None,1,1,0.25278569100191817,227.49231250100274,None,You won $5.00!,10.399999999999999,1,24,0.32000000000000006,53.333333333333336,0.25380563562521274,[],49.99999999999999,24,3,None,0.25278569100191817,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallReward,1500,0,30,30,30,,229.55835988200124,None,1500,231.5764714820034,None,None,231.5764714820034,None,1.68,31,233.11489398399863,None,None,0,,233.11489398399863,None,You did not win $0.20!,10.399999999999999,2,25,0.32000000000000006,51.61290322580645,0.25380563562521274,[0],49.99999999999999,24,3,1,0.3239478460021201,,0.003947846002120059,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,4000,0,31,31,31,,235.15912140400178,None,4000,237.19321854699956,None,None,237.19321854699956,None,1.68,32,241.24306730899843,None,1,1,0.24894821400084766,241.24306730899843,None,You won $5.00!,15.399999999999999,1,26,0.32000000000000006,53.125,0.25351990494142657,"[0, 1]",49.99999999999999,24,3,None,0.24894821400084766,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,1500,0,32,32,32,,243.2766559590018,None,1500,245.29908571200212,None,None,245.29908571200212,None,1.68,33,246.84355859700008,None,None,0,,246.84355859700008,None,You lost $5.00!,10.399999999999999,4,27,0.3400000000000001,51.515151515151516,0.25351990494142657,[],49.99999999999999,27,3,1,0.3570284160049051,Adjusting RT...,0.01702841600490501,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,4000,0,33,33,33,,248.8766361550006,None,4000,250.910604263001,None,None,250.910604263001,None,1.66,34,254.94351274699875,None,1,1,0.2756970819973503,254.94351274699875,None,You did not lose $5.00!,10.399999999999999,4,28,0.3400000000000001,52.94117647058824,0.25475197033342234,[1],49.99999999999999,27,3,None,0.2756970819973503,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallPun,1500,0,34,34,34,,256.97811351199925,None,1500,259.0009916370036,None,None,259.0009916370036,None,1.66,35,260.5441730150051,None,None,0,,260.5441730150051,None,You lost $0.20!,10.2,5,29,0.3400000000000001,51.42857142857142,0.25475197033342234,"[1, 0]",49.99999999999999,27,3,1,0.35575361900177094,,0.015753619001770858,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,2000,0,35,35,35,,262.5776352610046,None,2000,264.6021181219985,None,None,264.6021181219985,None,1.66,36,266.6446805650048,None,1,1,0.2714798930028337,266.6446805650048,None,You did not lose $5.00!,10.2,4,30,0.3600000000000001,52.77777777777778,0.25563238731602295,[],49.99999999999999,30,3,None,0.2714798930028337,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
Triangle,3000,0,36,36,36,,268.6786920970044,None,3000,270.7025875840045,None,None,270.7025875840045,None,1.64,37,273.7453179660006,None,None,0,,273.7453179660006,None,You did not win or lose anything!,10.2,3,30,0.3600000000000001,51.35135135135135,0.25563238731602295,[],49.99999999999999,30,3,None,0.2714798930028337,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
Triangle,1500,0,37,37,37,,275.79532219999965,None,1500,277.82054779300233,None,None,277.82054779300233,None,1.64,38,279.3621150520048,None,None,0,,279.3621150520048,None,You did not win or lose anything!,10.2,3,30,0.3600000000000001,50.0,0.25563238731602295,[],49.99999999999999,30,3,None,0.2714798930028337,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallReward,2500,0,38,38,38,,281.40427714399993,None,2500,283.4375822360016,None,None,283.4375822360016,None,1.64,39,285.98736234500393,None,1,1,0.2596585179999238,285.98736234500393,None,You won $0.20!,10.399999999999999,2,31,0.3600000000000001,51.28205128205128,0.255833693850218,[1],49.99999999999999,30,3,None,0.2596585179999238,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
Triangle,1500,0,39,39,39,,288.0288578730033,None,1500,290.0551636279997,None,None,290.0551636279997,None,1.64,40,291.58917133700015,None,None,0,,291.58917133700015,None,You did not win or lose anything!,10.399999999999999,3,31,0.3600000000000001,50.0,0.255833693850218,[1],49.99999999999999,30,3,None,0.2596585179999238,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
Triangle,3500,0,40,40,40,,293.64635212500434,None,3500,295.67289481100306,None,None,295.67289481100306,None,1.64,41,299.2078170140012,None,None,0,,299.2078170140012,None,You did not win or lose anything!,10.399999999999999,3,31,0.3600000000000001,48.78048780487805,0.255833693850218,[1],49.99999999999999,30,3,None,0.2596585179999238,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,1500,0,41,41,41,,301.24658537000505,None,1500,303.27376214200194,None,None,303.27376214200194,None,1.64,42,304.8080322649985,None,1,1,0.3079948439990403,304.8080322649985,None,You did not lose $5.00!,10.399999999999999,4,32,0.3600000000000001,50.0,0.25831755814301904,"[1, 1]",49.99999999999999,30,3,None,0.3079948439990403,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallPun,3500,0,42,42,42,,306.864032108002,None,3500,308.89155585400295,None,None,308.89155585400295,None,1.64,43,312.42458037599863,None,1,1,0.2375680219993228,312.42458037599863,None,You did not lose $0.20!,10.399999999999999,5,33,0.33000000000000007,51.162790697674424,0.25737439740921464,[],83.33333333333333,33,3,None,0.2375680219993228,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,1500,0,43,43,43,,314.48110882400215,None,1500,316.50903323500097,None,None,316.50903323500097,None,1.67,44,318.0589568430005,None,None,0,,318.0589568430005,None,You did not win $5.00!,10.399999999999999,1,34,0.33000000000000007,50.0,0.25737439740921464,[0],83.33333333333333,33,3,1,0.381953551999759,,0.05195355199975893,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallReward,2000,0,44,44,44,,320.12564911200025,None,2000,322.159675212999,None,None,322.159675212999,None,1.67,45,324.22566890800226,None,1,1,0.25033364700357197,324.22566890800226,None,You won $0.20!,10.599999999999998,2,35,0.33000000000000007,51.11111111111111,0.2570682778263606,"[0, 1]",83.33333333333333,33,3,None,0.25033364700357197,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgPun,2000,0,45,45,45,,326.2486130680045,None,2000,328.2769919429993,None,None,328.2769919429993,None,1.67,46,330.31053734500165,None,1,1,0.26958600899524754,330.31053734500165,None,You did not lose $5.00!,10.599999999999998,4,36,0.30000000000000004,52.17391304347826,0.25758984995839757,[],83.33333333333333,36,3,None,0.26958600899524754,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallReward,3500,0,46,46,46,,332.3774833400021,None,3500,334.4102780949979,None,None,334.4102780949979,None,1.7,47,337.9612952930038,None,1,1,0.26884585499647073,337.9612952930038,None,You won $0.20!,10.799999999999997,2,37,0.30000000000000004,53.191489361702125,0.2580400901599205,[1],83.33333333333333,36,3,None,0.26884585499647073,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallPun,2000,0,47,47,47,,340.0159949680019,None,2000,342.0453595729996,None,None,342.0453595729996,None,1.7,48,344.078949363,None,1,1,0.2632028679945506,344.078949363,None,You did not lose $0.20!,10.799999999999997,5,38,0.30000000000000004,54.166666666666664,0.2582386585381755,"[1, 1]",83.33333333333333,36,3,None,0.2632028679945506,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
LgReward,1500,0,48,48,48,,346.12909260299784,None,1500,348.16277802900004,None,None,348.16277802900004,None,1.7,49,349.7122641850001,None,1,1,0.24875912300194614,349.7122641850001,None,You won $5.00!,15.799999999999997,1,39,0.27,55.10204081632652,0.2578875646294263,[],83.33333333333333,39,3,None,0.24875912300194614,Adjusting RT...,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
SmallPun,4000,0,49,49,49,,351.746622794999,None,4000,353.7806871819994,None,None,353.7806871819994,None,1.73,50,357.8144453710047,None,None,0,,357.8144453710047,None,You lost $0.20!,15.599999999999998,5,40,0.27,54.0,0.2578875646294263,[0],83.33333333333333,39,3,1,0.2790610219995142,,0.009061021999514196,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,Scanner,2,2019_Sep_06_1254,MID,3.1.5,60.04730190311686,
